id,web_url,pub_date,document_type,headline,snippet,word_count,president,headline_length,snippet_length,set,coder_A,coder_B,sentiment_A,sentiment_B,agreement,sentiment_agreement
5657,https://www.nytimes.com/2017/08/18/upshot/trump-says-more-jobs-will-help-race-relations-if-only-it-were-so-simple.html,2017-08-18,article,Trump Says More Jobs Will Help Race Relations. If Only It Were So Simple.,"Racial attitudes don’t jump around with the economy, and well-being is about more than jobs.",820,Donald Trump,73,92.0,12,C. F.,B. Y.,negative,positive,0,
6226,https://www.nytimes.com/2017/10/09/nyregion/politicians-with-puerto-rican-roots-challenge-trump-in-push-for-aid.html,2017-10-09,article,Politicians With Puerto Rican Roots Challenge Trump in Push for Aid,The devastation left by Hurricane Maria has ignited a dire sense of urgency for politicians who feel compelled to look after their ancestral homeland.,1414,Donald Trump,67,150.0,12,C. F.,B. Y.,negative,negative,1,negative
55,https://www.nytimes.com/video/us/politics/100000007566010/biden-economic-advisor-relief-strategy.html,2021-01-22,multimedia,Biden’s Top Economic Adviser Lays Out Immediate Relief Strategies,"At a news conference on Friday, President Biden’s top economic adviser, Brian Deese, laid out a strategy for how the administration would deliver aid to individuals and small businesses in order to avoid economic failure.",0,Joe Biden,65,221.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
548,https://www.nytimes.com/2021/03/25/us/biden-afghanistan-north-korea.html,2021-03-25,article,"U.S. troops to withdraw from Afghanistan within a year, Biden suggests.",President Biden also warned North Korea that if they choose to escalate their violations of U.N. resolutions that the U.S. “will respond accordingly.”,365,Joe Biden,71,150.0,12,C. F.,B. Y.,negative,negative,1,negative
883,https://www.nytimes.com/2021/05/01/us/politics/mcconnell-brent-spence-bridge-infrastructure.html,2021-05-01,article,Biden’s Expansive Infrastructure Plan Hits Close to Home for McConnell,President Biden’s infrastructure plan could fund a long-overdue revamp of the Brent Spence Bridge between Ohio and Kentucky. But the Senate Republican leader opposes it.,1753,Joe Biden,70,169.0,12,C. F.,B. Y.,neutral,negative,0,
1518,https://www.nytimes.com/2021/08/20/us/politics/biden-afghanistan-fact-check.html,2021-08-20,article,Biden’s Inaccurate Claims in Defending Afghanistan Withdrawal,"The president made misleading or false claims about the reaction of allies to the withdrawal, the presence of Al Qaeda and conditions for Americans traveling to the Kabul airport.",778,Joe Biden,61,179.0,12,C. F.,B. Y.,negative,negative,1,negative
1086,https://www.nytimes.com/2021/06/04/business/biden-economy-jobs.html,2021-06-04,article,"President Biden praises ‘historic progress’ in job gains, crediting his policies.","But hiring in May fell short of analyst expectations for the second straight month, providing fodder for Republican critics of the president.",570,Joe Biden,81,141.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
3209,https://www.nytimes.com/2017/03/01/world/europe/after-trump-win-anti-soros-forces-are-emboldened-in-eastern-europe.html,2017-03-01,article,"After Trump Win, Anti-Soros Forces Are Emboldened in Eastern Europe","In Hungary, Macedonia and elsewhere, populist governments have intensified attacks on “foreign-funded” advocacy groups often associated with George Soros.",1457,Donald Trump,67,154.0,12,C. F.,B. Y.,negative,negative,1,negative
2542,https://www.nytimes.com/2017/02/02/us/politics/with-trump-in-town-washington-restaurants-await-a-visit-from-ivanka.html,2017-02-02,article,"With Trump in Town, Washington Restaurants Await a Visit (From Ivanka)",The president’s elder daughter is beginning to venture out after settling into a home around the corner from the Obamas.,967,Donald Trump,70,120.0,12,C. F.,B. Y.,positive,positive,1,positive
564,https://www.nytimes.com/2021/03/26/us/politics/biden-afghanistan-intelligence.html,2021-03-26,article,Officials Try to Sway Biden Using Intelligence on Potential for Taliban Takeover of Afghanistan,"If U.S. troops leave before any deal between the Taliban and the Afghan government, the militant group will take over much of the country, an intelligence assessment predicted.",1520,Joe Biden,95,176.0,12,C. F.,B. Y.,negative,negative,1,negative
4441,https://www.nytimes.com/2017/05/19/opinion/worst-witch-hunt-of-a-politician.html,2017-05-19,article,Trump Sees a ‘Nut Job’ and a ‘Witch Hunt’,Readers discuss the president’s comments about James Comey and how he is being treated.,280,Donald Trump,41,87.0,12,C. F.,B. Y.,negative,negative,1,negative
480,https://www.nytimes.com/2021/03/16/us/politics/biden-immigration.html,2021-03-17,article,Surge in Migrants Defies Easy or Quick Solutions for Biden,The administration expects more apprehensions at the border this year than at any point in the past two decades. Enacting policy to deal with the problems faces deep-rooted political and logistical challenges.,1914,Joe Biden,58,209.0,12,C. F.,B. Y.,negative,neutral,0,
6262,https://www.nytimes.com/2017/10/11/opinion/what-makes-eminems-anti-trump-rap-different.html,2017-10-12,article,What Makes Eminem’s Anti-Trump Rap Different,More than a few of his fans voted for the current president.,795,Donald Trump,44,60.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
108,https://www.nytimes.com/2021/01/27/us/biden-undocumented-immigrants-citizenship.html,2021-01-27,article,The Reality Behind Biden’s Plan to Legalize 11 Million Immigrants,The proposal for a path to citizenship for undocumented residents has been called “the boldest immigration agenda any administration has put forward in generations.” But is it possible?,1733,Joe Biden,65,185.0,12,C. F.,B. Y.,positive,positive,1,positive
4208,https://www.nytimes.com/2017/05/05/us/politics/senate-russia-trump-associates.html,2017-05-05,article,Senate Asks Trump Associates for Records of Communication With Russians,The step by the Senate Intelligence Committee in its investigation into Russian election meddling may be a way to open a path to subpoenas if needed.,935,Donald Trump,71,149.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
3041,https://www.nytimes.com/2017/02/22/us/politics/paul-ryan-border-mexico-immigration.html,2017-02-23,article,Paul Ryan Tours Texas Border Area Where Trump Wants a Wall,"The House speaker, who helps control the purse strings on Capitol Hill, has said he supports the same immigration policies as the White House.",1168,Donald Trump,58,142.0,12,C. F.,B. Y.,negative,neutral,0,
6705,https://www.nytimes.com/2017/11/19/opinion/contributors/trump-america-first-asia.html,2017-11-19,article,Heng on Trump’s ‘America First’ Foreign Policy,The president announced that his foreign policy has restored respect for the United States.,24,Donald Trump,46,91.0,12,C. F.,B. Y.,neutral,positive,0,
5490,https://www.nytimes.com/2017/08/09/world/asia/trump-north-korea-nuclear-war.html,2017-08-09,article,Trump’s Threat of War With North Korea May Sound Scarier Than It Is,"North Korea’s nuclear program is serious, but research on foreign threats and bellicose rhetoric suggests that Americans can hold off on building bomb shelters.",993,Donald Trump,67,160.0,12,C. F.,B. Y.,negative,negative,1,negative
6627,https://www.nytimes.com/2017/11/10/opinion/saudi-arabia-donald-trump.html,2017-11-11,article,Saudi Arabia’s Special Power Over Donald Trump,"If all this was happening in Iran, it’s a fair guess that the president, Congress and a host of other voices would react with outrage.",367,Donald Trump,46,134.0,12,C. F.,B. Y.,negative,positive,0,
5448,https://www.nytimes.com/2017/08/05/opinion/sunday/whats-the-deal-mr-trump.html,2017-08-05,article,"What’s the Deal, Mr. Trump?",The president calls himself a deal maker. But any skills he had have failed him in the White House. Now Congress is pushing him to the side.,805,Donald Trump,27,140.0,12,C. F.,B. Y.,negative,negative,1,negative
2970,https://www.nytimes.com/2017/02/18/us/politics/trump-candidates-national-security-adviser.html,2017-02-19,article,Trump to Interview 4 Candidates for National Security Adviser,"Three of the candidates are military veterans, and the fourth is John R. Bolton, the former United Nations ambassador. David H. Petraeus is not in the running.",1001,Donald Trump,61,159.0,12,C. F.,B. Y.,neutral,neutral,1,neutral
1473,https://www.nytimes.com/2021/08/09/us/politics/biden-migrant-children.html,2021-08-10,article,"Biden Administration Violating Decree on Migrant Children, Court Filing Says",The filing described “shockingly deplorable” conditions at two emergency shelters set up in Texas to handle the surge of children crossing the southern border.,880,Joe Biden,76,159.0,12,C. F.,B. Y.,negative,negative,1,negative
202,https://www.nytimes.com/2021/02/05/opinion/minimum-wage-fight-for-15.html,2021-02-05,article,The Exponential Power of a $15 Wage Floor,Biden can improve the lives of hundreds of thousands with a single executive order.,1628,Joe Biden,41,83.0,12,C. F.,B. Y.,positive,positive,1,positive
6973,https://www.nytimes.com/2017/12/18/opinion/trump-cdc-transgender.html,2017-12-18,article,"Trump, the C.D.C. and the Peek-a-Boo Doctrine","The administration seems to believe that if researchers can’t say “transgender,” then transgender Americans don’t exist.",818,Donald Trump,45,120.0,13,B. T.,C. M.,negative,negative,1,negative
6338,https://www.nytimes.com/2017/10/17/us/politics/alexander-murray-deal-obamacare-subsidies.html,2017-10-17,article,2 Senators Strike Deal on Health Subsidies That Trump Cut Off,A plan by Senators Lamar Alexander of Tennessee and Patty Murray of Washington to fund health subsidies for low-income consumers won President Trump’s backing.,1324,Donald Trump,61,159.0,13,B. T.,C. M.,positive,negative,0,
5018,https://www.nytimes.com/2017/07/04/us/politics/im-a-real-american-now-new-citizens-take-the-oath-trump-in-mind.html,2017-07-05,article,"‘I’m a Real American Now’: New Citizens Take the Oath, Trump in Mind","One hundred immigrants, including some from countries targeted in the president’s travel ban, celebrated their new citizenship in a ceremony tinged with mixed emotions.",923,Donald Trump,68,168.0,13,B. T.,C. M.,neutral,neutral,1,neutral
4602,https://www.nytimes.com/2017/05/30/us/politics/paris-climate-agreement-trump.html,2017-05-31,article,Trump Advisers Wage Tug of War Before Decision on Climate Deal,"The president has said he will make a decision on whether to withdraw from the landmark Paris Agreement this week, a vexing decision with voices he respects on both sides.",1361,Donald Trump,62,171.0,13,B. T.,C. M.,negative,neutral,0,
4290,https://www.nytimes.com/2017/05/12/arts/television/stephen-colbert-donald-trump-insults.html,2017-05-12,article,Stephen Colbert Declares Victory After Trump Insults Him,President Trump hurled insults at Stephen Colbert in an interview this week with Time magazine. The “Late Show” host could hardly believe his luck.,632,Donald Trump,56,147.0,13,B. T.,C. M.,negative,negative,1,negative
1267,https://www.nytimes.com/2021/07/01/us/politics/miami-building-collapse-biden.html,2021-07-01,article,‘We’re Here for You’: Biden Meets With Florida Families Amid ‘Unbearable’ Wait,The president said chances were fading that anyone else would be found alive under the mass of concrete and steel left by a collapsed condominium.,1430,Joe Biden,78,146.0,13,B. T.,C. M.,negative,positive,0,
6237,https://www.nytimes.com/2017/10/10/opinion/bob-corker-donald-trump.html,2017-10-10,article,When Corker Liked Trump,The senator helped make the president. Now the senator has a particular responsibility not just to talk but to act.,493,Donald Trump,23,115.0,13,B. T.,C. M.,neutral,neutral,1,neutral
721,https://www.nytimes.com/2021/04/14/us/politics/biden-afghanistan-troop-withdrawal.html,2021-04-15,article,"Biden, Setting Afghanistan Withdrawal, Says ‘It Is Time to End the Forever War’",The president said the main objective of ensuring that Afghanistan would not be a launching pad for terrorism had been achieved and that it was time for American troops to come home.,1860,Joe Biden,79,182.0,13,B. T.,C. M.,positive,positive,1,positive
6640,https://www.nytimes.com/2017/11/12/world/asia/trump-asia-north-korea-short.html,2017-11-12,article,"After a Disciplined Week in Asia, Trump Unloads on Critics","In a stream of tweets, he called those raising questions about Russia “haters and fools” and said he could call North Korea’s leader “short and fat.”",1358,Donald Trump,58,149.0,13,B. T.,C. M.,negative,negative,1,negative
3647,https://www.nytimes.com/2017/03/30/opinion/the-blind-spots-in-trumps-foreign-policy.html,2017-03-30,article,The Blind Spots in Trump’s Foreign Policy,The president is insensitive to the pro-United States political climate in Latin America.,1074,Donald Trump,41,89.0,13,B. T.,C. M.,negative,negative,1,negative
2564,https://www.nytimes.com/2017/02/02/nyregion/new-yorks-yemeni-owned-bodegas-close-to-protest-trumps-immigration-ban.html,2017-02-02,article,Yemenis Close Bodegas and Rally to Protest Trump’s Ban,About 500 of the shops in New York City shut for much of the day to express disapproval of President Trump’s executive order on immigration.,902,Donald Trump,54,140.0,13,B. T.,C. M.,negative,negative,1,negative
7043,https://www.nytimes.com/2017/12/28/business/media/trump-tweet-vanity-fair.html,2017-12-28,article,Anatomy of a Trump Tweet: Vanity Fair Edition,President Trump’s broadside aimed at Vanity Fair mastered a tricky title and made much of a 14-word statement.,538,Donald Trump,45,110.0,13,B. T.,C. M.,negative,negative,1,negative
